session_id,x,y,time,event_type,label
_h2x11xg72,408,147,1115,move,robot
_h2x11xg72,384,139,1177,move,robot
_h2x11xg72,361,131,1239,move,robot
_h2x11xg72,337,123,1300,move,robot
_h2x11xg72,323,118,1361,move,robot
_h2x11xg72,300,109,1424,move,robot
_h2x11xg72,276,101,1484,move,robot
_h2x11xg72,252,93,1547,move,robot
_h2x11xg72,228,84,1608,move,robot
_h2x11xg72,214,80,1672,move,robot
_h2x11xg72,191,71,1734,move,robot
_h2x11xg72,167,63,1796,move,robot
_h2x11xg72,143,55,1858,move,robot
_h2x11xg72,130,51,1919,move,robot
_h2x11xg72,107,43,1981,move,robot
_h2x11xg72,83,35,2043,move,robot
_h2x11xg72,59,26,2106,move,robot
_h2x11xg72,35,18,2168,move,robot
_18yn61nx3,212,185,61,move,robot
_18yn61nx3,358,312,123,move,robot
_18yn61nx3,504,439,184,move,robot
_18yn61nx3,589,514,247,move,robot
_18yn61nx3,567,494,308,move,robot
_18yn61nx3,544,474,369,move,robot
_18yn61nx3,521,453,432,move,robot
_18yn61nx3,497,432,495,move,robot
_18yn61nx3,485,421,558,move,robot
_18yn61nx3,462,400,621,move,robot
_18yn61nx3,439,379,682,move,robot
_18yn61nx3,416,359,745,move,robot
_18yn61nx3,404,348,807,move,robot
_18yn61nx3,382,328,869,move,robot
_18yn61nx3,358,308,931,move,robot
_18yn61nx3,335,287,992,move,robot
_18yn61nx3,313,267,1054,move,robot
_18yn61nx3,302,258,1117,move,robot
_18yn61nx3,279,237,1178,move,robot
_18yn61nx3,256,216,1240,move,robot
_18yn61nx3,233,196,1301,move,robot
_18yn61nx3,219,183,1363,move,robot
_18yn61nx3,197,163,1426,move,robot
_18yn61nx3,174,143,1487,move,robot
_18yn61nx3,151,123,1548,move,robot
_18yn61nx3,128,103,1610,move,robot
_18yn61nx3,115,91,1672,move,robot
_18yn61nx3,93,71,1733,move,robot
_18yn61nx3,70,50,1796,move,robot
_18yn61nx3,47,29,1858,move,robot
_18yn61nx3,34,18,1918,move,robot
_wpuq4axjn,132,219,63,move,robot
_wpuq4axjn,228,379,124,move,robot
_wpuq4axjn,323,537,186,move,robot
_wpuq4axjn,389,646,248,move,robot
_wpuq4axjn,377,625,308,move,robot
_wpuq4axjn,364,603,370,move,robot
_wpuq4axjn,351,580,433,move,robot
_wpuq4axjn,339,558,495,move,robot
_wpuq4axjn,332,546,556,move,robot
_wpuq4axjn,319,523,618,move,robot
_wpuq4axjn,306,501,680,move,robot
_wpuq4axjn,294,479,742,move,robot
_wpuq4axjn,287,466,804,move,robot
_wpuq4axjn,275,445,866,move,robot
_wpuq4axjn,262,422,929,move,robot
_wpuq4axjn,250,400,992,move,robot
_wpuq4axjn,237,378,1054,move,robot
_wpuq4axjn,231,366,1115,move,robot
_wpuq4axjn,218,344,1178,move,robot
_wpuq4axjn,205,321,1240,move,robot
_wpuq4axjn,193,299,1302,move,robot
_wpuq4axjn,186,287,1364,move,robot
_wpuq4axjn,173,265,1427,move,robot
_wpuq4axjn,161,243,1488,move,robot
_wpuq4axjn,148,220,1552,move,robot
_wpuq4axjn,135,198,1615,move,robot
_wpuq4axjn,129,187,1676,move,robot
_wpuq4axjn,117,165,1738,move,robot
_wpuq4axjn,104,143,1799,move,robot
_wpuq4axjn,92,121,1862,move,robot
_wpuq4axjn,85,108,1926,move,robot
_wpuq4axjn,72,86,1988,move,robot
_wpuq4axjn,60,64,2050,move,robot
_wpuq4axjn,47,41,2112,move,robot
_wpuq4axjn,35,19,2174,move,robot
_tzsf6rj8j,277,89,60,move,robot
_tzsf6rj8j,475,153,123,move,robot
_tzsf6rj8j,668,215,185,move,robot
_tzsf6rj8j,788,254,248,move,robot
_tzsf6rj8j,762,245,310,move,robot
_tzsf6rj8j,735,237,372,move,robot
_tzsf6rj8j,708,229,433,move,robot
_tzsf6rj8j,682,220,496,move,robot
_tzsf6rj8j,667,216,558,move,robot
_tzsf6rj8j,641,207,619,move,robot
_tzsf6rj8j,614,199,681,move,robot
_tzsf6rj8j,587,191,742,move,robot
_tzsf6rj8j,572,186,805,move,robot
_tzsf6rj8j,547,178,866,move,robot
_tzsf6rj8j,520,170,927,move,robot
_tzsf6rj8j,494,161,990,move,robot
_tzsf6rj8j,467,153,1051,move,robot
_tzsf6rj8j,453,149,1112,move,robot
_tzsf6rj8j,426,141,1174,move,robot
_tzsf6rj8j,399,132,1236,move,robot
_tzsf6rj8j,373,124,1298,move,robot
_tzsf6rj8j,357,119,1359,move,robot
_tzsf6rj8j,331,110,1421,move,robot
_tzsf6rj8j,304,102,1483,move,robot
_tzsf6rj8j,277,94,1544,move,robot
_tzsf6rj8j,252,85,1605,move,robot
_tzsf6rj8j,236,81,1667,move,robot
_tzsf6rj8j,210,72,1729,move,robot
_tzsf6rj8j,183,64,1790,move,robot
_tzsf6rj8j,157,56,1853,move,robot
_tzsf6rj8j,142,52,1913,move,robot
_tzsf6rj8j,116,43,1976,move,robot
_tzsf6rj8j,89,35,2037,move,robot
_tzsf6rj8j,63,27,2098,move,robot
_tzsf6rj8j,37,18,2160,move,robot
_md4chmzfl,241,123,62,move,robot
_md4chmzfl,417,212,125,move,robot
_md4chmzfl,586,298,186,move,robot
_md4chmzfl,695,354,248,move,robot
_md4chmzfl,673,343,308,move,robot
_md4chmzfl,649,331,371,move,robot
_md4chmzfl,626,319,432,move,robot
_md4chmzfl,602,307,496,move,robot
_md4chmzfl,589,300,558,move,robot
_md4chmzfl,565,288,621,move,robot
_md4chmzfl,542,276,683,move,robot
_md4chmzfl,519,264,744,move,robot
_md4chmzfl,506,258,805,move,robot
_md4chmzfl,483,246,867,move,robot
_md4chmzfl,460,234,929,move,robot
_md4chmzfl,436,223,990,move,robot
_md4chmzfl,413,211,1052,move,robot
_md4chmzfl,400,204,1114,move,robot
_md4chmzfl,377,193,1175,move,robot
_md4chmzfl,354,181,1237,move,robot
_md4chmzfl,331,169,1298,move,robot
_md4chmzfl,317,162,1359,move,robot
_md4chmzfl,294,150,1423,move,robot
_md4chmzfl,271,138,1484,move,robot
_md4chmzfl,248,126,1545,move,robot
_md4chmzfl,224,114,1609,move,robot
_md4chmzfl,212,108,1671,move,robot
_md4chmzfl,188,96,1734,move,robot
_md4chmzfl,165,84,1795,move,robot
_md4chmzfl,141,72,1857,move,robot
_md4chmzfl,128,66,1920,move,robot
_md4chmzfl,105,54,1982,move,robot
_md4chmzfl,82,42,2045,move,robot
_md4chmzfl,58,30,2107,move,robot
_md4chmzfl,36,19,2167,move,robot
_88mf2eeea,377,103,62,move,robot
_88mf2eeea,639,175,123,move,robot
_88mf2eeea,902,247,185,move,robot
_88mf2eeea,1059,291,248,move,robot
_88mf2eeea,1024,281,310,move,robot
_88mf2eeea,988,272,372,move,robot
_88mf2eeea,951,262,434,move,robot
_88mf2eeea,916,253,495,move,robot
_88mf2eeea,895,247,558,move,robot
_88mf2eeea,858,237,620,move,robot
_88mf2eeea,823,228,681,move,robot
_88mf2eeea,787,218,742,move,robot
_88mf2eeea,766,213,806,move,robot
_88mf2eeea,731,203,867,move,robot
_88mf2eeea,695,194,929,move,robot
_88mf2eeea,659,184,990,move,robot
_88mf2eeea,623,175,1051,move,robot
_88mf2eeea,603,169,1113,move,robot
_88mf2eeea,567,160,1173,move,robot
_88mf2eeea,531,150,1236,move,robot
_88mf2eeea,495,140,1298,move,robot
_88mf2eeea,473,135,1360,move,robot
_88mf2eeea,437,125,1424,move,robot
_88mf2eeea,401,115,1486,move,robot
_88mf2eeea,365,106,1548,move,robot
_88mf2eeea,329,96,1610,move,robot
_88mf2eeea,310,91,1673,move,robot
_88mf2eeea,274,81,1735,move,robot
_88mf2eeea,237,72,1797,move,robot
_88mf2eeea,201,62,1857,move,robot
_88mf2eeea,180,57,1919,move,robot
_88mf2eeea,145,47,1980,move,robot
_88mf2eeea,109,38,2041,move,robot
_88mf2eeea,74,28,2103,move,robot
_88mf2eeea,38,19,2164,move,robot
_65p32mks8,141,123,62,move,robot
_65p32mks8,241,210,124,move,robot
_65p32mks8,340,297,186,move,robot
_65p32mks8,398,347,251,move,robot
_65p32mks8,385,335,313,move,robot
_65p32mks8,372,324,376,move,robot
_65p32mks8,359,312,438,move,robot
_65p32mks8,346,300,501,move,robot
_65p32mks8,340,294,564,move,robot
_65p32mks8,327,283,626,move,robot
_65p32mks8,314,271,687,move,robot
_65p32mks8,301,259,750,move,robot
_65p32mks8,294,253,812,move,robot
_65p32mks8,281,241,874,move,robot
_65p32mks8,268,230,935,move,robot
_65p32mks8,255,218,998,move,robot
_65p32mks8,243,207,1059,move,robot
_65p32mks8,236,200,1121,move,robot
_65p32mks8,223,189,1182,move,robot
_65p32mks8,210,177,1244,move,robot
_65p32mks8,197,165,1307,move,robot
_65p32mks8,190,159,1368,move,robot
_65p32mks8,177,147,1432,move,robot
_65p32mks8,164,135,1495,move,robot
_65p32mks8,151,124,1557,move,robot
_65p32mks8,138,112,1620,move,robot
_65p32mks8,125,100,1682,move,robot
_65p32mks8,112,89,1743,move,robot
_65p32mks8,99,77,1804,move,robot
_65p32mks8,86,65,1867,move,robot
_65p32mks8,80,59,1930,move,robot
_65p32mks8,67,48,1993,move,robot
_65p32mks8,54,36,2054,move,robot
_65p32mks8,41,24,2116,move,robot
_65p32mks8,34,18,2178,move,robot
_m6pwwkbal,233,155,61,move,robot
_m6pwwkbal,395,263,124,move,robot
_m6pwwkbal,560,374,186,move,robot
_m6pwwkbal,655,437,249,move,robot
_m6pwwkbal,634,423,310,move,robot
_m6pwwkbal,611,407,373,move,robot
_m6pwwkbal,589,392,436,move,robot
_m6pwwkbal,567,377,497,move,robot
_m6pwwkbal,556,370,559,move,robot
_m6pwwkbal,534,355,621,move,robot
_m6pwwkbal,512,341,683,move,robot
_m6pwwkbal,490,325,745,move,robot
_m6pwwkbal,477,317,808,move,robot
_m6pwwkbal,456,302,871,move,robot
_m6pwwkbal,434,287,933,move,robot
_m6pwwkbal,412,273,994,move,robot
_m6pwwkbal,391,258,1056,move,robot
_m6pwwkbal,379,250,1116,move,robot
_m6pwwkbal,356,235,1179,move,robot
_m6pwwkbal,334,220,1242,move,robot
_m6pwwkbal,312,205,1304,move,robot
_m6pwwkbal,300,197,1366,move,robot
_m6pwwkbal,279,183,1427,move,robot
_m6pwwkbal,256,168,1491,move,robot
_m6pwwkbal,234,153,1553,move,robot
_m6pwwkbal,212,138,1615,move,robot
_m6pwwkbal,201,131,1675,move,robot
_m6pwwkbal,178,116,1738,move,robot
_m6pwwkbal,157,101,1800,move,robot
_m6pwwkbal,135,86,1863,move,robot
_m6pwwkbal,123,78,1925,move,robot
_m6pwwkbal,101,63,1986,move,robot
_m6pwwkbal,79,48,2048,move,robot
_m6pwwkbal,57,34,2110,move,robot
_m6pwwkbal,35,19,2173,move,robot
_673tab6bh,145,167,63,move,robot
_673tab6bh,244,281,125,move,robot
_673tab6bh,345,397,187,move,robot
_673tab6bh,400,460,249,move,robot
_673tab6bh,387,445,311,move,robot
_673tab6bh,374,429,373,move,robot
_673tab6bh,361,413,434,move,robot
_673tab6bh,348,397,497,move,robot
_673tab6bh,341,388,559,move,robot
_673tab6bh,328,373,621,move,robot
_673tab6bh,315,357,683,move,robot
_673tab6bh,302,342,744,move,robot
_673tab6bh,295,333,807,move,robot
_673tab6bh,283,318,868,move,robot
_673tab6bh,270,303,930,move,robot
_673tab6bh,257,287,992,move,robot
_673tab6bh,244,271,1053,move,robot
_673tab6bh,237,263,1117,move,robot
_673tab6bh,224,247,1178,move,robot
_673tab6bh,211,231,1241,move,robot
_673tab6bh,198,216,1303,move,robot
_673tab6bh,191,207,1365,move,robot
_673tab6bh,178,192,1427,move,robot
_673tab6bh,165,176,1490,move,robot
_673tab6bh,151,160,1552,move,robot
_673tab6bh,139,145,1613,move,robot
_673tab6bh,132,136,1675,move,robot
_673tab6bh,119,121,1735,move,robot
_673tab6bh,106,106,1797,move,robot
_673tab6bh,93,90,1859,move,robot
_673tab6bh,86,81,1922,move,robot
_673tab6bh,73,66,1982,move,robot
_673tab6bh,61,51,2044,move,robot
_673tab6bh,48,35,2106,move,robot
_673tab6bh,35,19,2167,move,robot
_tn5mvqtd7,377,93,61,move,robot
_tn5mvqtd7,637,158,123,move,robot
_tn5mvqtd7,892,222,185,move,robot
_tn5mvqtd7,1048,261,247,move,robot
_tn5mvqtd7,1013,252,310,move,robot
_tn5mvqtd7,977,244,372,move,robot
_tn5mvqtd7,942,235,432,move,robot
_tn5mvqtd7,906,226,495,move,robot
_tn5mvqtd7,886,222,557,move,robot
_tn5mvqtd7,850,213,620,move,robot
_tn5mvqtd7,814,204,681,move,robot
_tn5mvqtd7,778,196,742,move,robot
_tn5mvqtd7,758,191,803,move,robot
_tn5mvqtd7,723,182,866,move,robot
_tn5mvqtd7,688,174,927,move,robot
_tn5mvqtd7,651,166,990,move,robot
_tn5mvqtd7,615,157,1052,move,robot
_tn5mvqtd7,596,153,1114,move,robot
_tn5mvqtd7,561,144,1176,move,robot
_tn5mvqtd7,524,135,1239,move,robot
_tn5mvqtd7,488,127,1301,move,robot
_tn5mvqtd7,468,122,1361,move,robot
_tn5mvqtd7,434,113,1423,move,robot
_tn5mvqtd7,398,105,1485,move,robot
_tn5mvqtd7,363,96,1546,move,robot
_tn5mvqtd7,327,87,1608,move,robot
_tn5mvqtd7,307,83,1670,move,robot
_tn5mvqtd7,271,74,1732,move,robot
_tn5mvqtd7,236,66,1793,move,robot
_tn5mvqtd7,200,58,1855,move,robot
_tn5mvqtd7,179,53,1916,move,robot
_tn5mvqtd7,144,44,1979,move,robot
_tn5mvqtd7,108,36,2040,move,robot
_tn5mvqtd7,72,27,2103,move,robot
_tn5mvqtd7,36,18,2164,move,robot
_6a139kn14,284,185,61,move,robot
_6a139kn14,486,316,122,move,robot
_6a139kn14,692,449,184,move,robot
_6a139kn14,828,538,247,move,robot
_6a139kn14,797,517,308,move,robot
_6a139kn14,764,496,369,move,robot
_6a139kn14,731,475,431,move,robot
_6a139kn14,698,453,492,move,robot
_6a139kn14,680,441,554,move,robot
_6a139kn14,646,419,617,move,robot
_6a139kn14,614,397,678,move,robot
_6a139kn14,581,376,740,move,robot
_6a139kn14,563,364,803,move,robot
_6a139kn14,531,343,865,move,robot
_6a139kn14,498,321,929,move,robot
_6a139kn14,465,300,991,move,robot
_6a139kn14,432,279,1053,move,robot
_6a139kn14,416,268,1115,move,robot
_6a139kn14,383,246,1177,move,robot
_6a139kn14,350,224,1239,move,robot
_6a139kn14,318,203,1301,move,robot
_6a139kn14,299,191,1362,move,robot
_6a139kn14,267,170,1424,move,robot
_6a139kn14,234,149,1486,move,robot
_6a139kn14,201,127,1549,move,robot
_6a139kn14,168,106,1611,move,robot
_6a139kn14,151,95,1672,move,robot
_6a139kn14,119,74,1733,move,robot
_6a139kn14,86,52,1796,move,robot
_6a139kn14,54,31,1857,move,robot
_6a139kn14,34,18,1920,move,robot
_2lcmw8pdt,379,235,62,move,robot
_2lcmw8pdt,630,392,124,move,robot
_2lcmw8pdt,885,551,186,move,robot
_2lcmw8pdt,1030,641,247,move,robot
_2lcmw8pdt,983,612,308,move,robot
_2lcmw8pdt,934,581,370,move,robot
_2lcmw8pdt,884,550,432,move,robot
_2lcmw8pdt,834,518,495,move,robot
_2lcmw8pdt,807,502,558,move,robot
_2lcmw8pdt,758,471,619,move,robot
_2lcmw8pdt,709,440,681,move,robot
_2lcmw8pdt,659,409,743,move,robot
_2lcmw8pdt,631,392,806,move,robot
_2lcmw8pdt,584,363,869,move,robot
_2lcmw8pdt,535,332,931,move,robot
_2lcmw8pdt,485,300,994,move,robot
_2lcmw8pdt,435,269,1056,move,robot
_2lcmw8pdt,410,253,1118,move,robot
_2lcmw8pdt,361,222,1179,move,robot
_2lcmw8pdt,312,192,1241,move,robot
_2lcmw8pdt,262,161,1303,move,robot
_2lcmw8pdt,233,143,1365,move,robot
_2lcmw8pdt,186,114,1426,move,robot
_2lcmw8pdt,138,83,1487,move,robot
_2lcmw8pdt,88,52,1550,move,robot
_2lcmw8pdt,38,21,1612,move,robot
_hdfqqgfwm,303,183,61,move,robot
_hdfqqgfwm,511,310,123,move,robot
_hdfqqgfwm,720,437,186,move,robot
_hdfqqgfwm,842,511,247,move,robot
_hdfqqgfwm,803,487,309,move,robot
_hdfqqgfwm,763,463,371,move,robot
_hdfqqgfwm,722,438,434,move,robot
_hdfqqgfwm,683,413,495,move,robot
_hdfqqgfwm,661,401,558,move,robot
_hdfqqgfwm,622,376,620,move,robot
_hdfqqgfwm,582,352,683,move,robot
_hdfqqgfwm,541,327,746,move,robot
_hdfqqgfwm,519,314,807,move,robot
_hdfqqgfwm,481,291,868,move,robot
_hdfqqgfwm,440,266,932,move,robot
_hdfqqgfwm,400,241,994,move,robot
_hdfqqgfwm,359,216,1057,move,robot
_hdfqqgfwm,338,203,1119,move,robot
_hdfqqgfwm,299,180,1179,move,robot
_hdfqqgfwm,259,155,1242,move,robot
_hdfqqgfwm,219,131,1303,move,robot
_hdfqqgfwm,196,117,1366,move,robot
_hdfqqgfwm,157,93,1429,move,robot
_hdfqqgfwm,117,69,1490,move,robot
_hdfqqgfwm,77,44,1552,move,robot
_hdfqqgfwm,37,19,1614,move,robot
_rqqdtmbbk,242,145,60,move,robot
_rqqdtmbbk,412,248,121,move,robot
_rqqdtmbbk,585,351,183,move,robot
_rqqdtmbbk,697,419,246,move,robot
_rqqdtmbbk,670,403,309,move,robot
_rqqdtmbbk,643,386,369,move,robot
_rqqdtmbbk,616,370,431,move,robot
_rqqdtmbbk,588,353,494,move,robot
_rqqdtmbbk,574,344,555,move,robot
_rqqdtmbbk,547,328,617,move,robot
_rqqdtmbbk,520,311,678,move,robot
_rqqdtmbbk,492,295,741,move,robot
_rqqdtmbbk,476,285,803,move,robot
_rqqdtmbbk,449,269,865,move,robot
_rqqdtmbbk,422,252,926,move,robot
_rqqdtmbbk,394,235,989,move,robot
_rqqdtmbbk,367,219,1051,move,robot
_rqqdtmbbk,352,210,1115,move,robot
_rqqdtmbbk,324,193,1176,move,robot
_rqqdtmbbk,297,177,1239,move,robot
_rqqdtmbbk,270,161,1300,move,robot
_rqqdtmbbk,255,152,1363,move,robot
_rqqdtmbbk,229,136,1424,move,robot
_rqqdtmbbk,201,119,1486,move,robot
_rqqdtmbbk,174,103,1548,move,robot
_rqqdtmbbk,146,86,1610,move,robot
_rqqdtmbbk,130,76,1672,move,robot
_rqqdtmbbk,103,60,1734,move,robot
_rqqdtmbbk,76,43,1795,move,robot
_rqqdtmbbk,48,27,1859,move,robot
_rqqdtmbbk,34,18,1920,move,robot
_sf0rt2nxf,331,174,62,move,robot
_sf0rt2nxf,555,292,122,move,robot
_sf0rt2nxf,783,412,185,move,robot
_sf0rt2nxf,920,484,247,move,robot
_sf0rt2nxf,890,468,309,move,robot
_sf0rt2nxf,859,451,370,move,robot
_sf0rt2nxf,828,435,431,move,robot
_sf0rt2nxf,796,418,493,move,robot
_sf0rt2nxf,778,409,555,move,robot
_sf0rt2nxf,747,392,618,move,robot
_sf0rt2nxf,715,376,680,move,robot
_sf0rt2nxf,684,360,742,move,robot
_sf0rt2nxf,667,351,803,move,robot
_sf0rt2nxf,637,335,865,move,robot
_sf0rt2nxf,606,318,927,move,robot
_sf0rt2nxf,574,302,989,move,robot
_sf0rt2nxf,542,285,1052,move,robot
_sf0rt2nxf,524,276,1115,move,robot
_sf0rt2nxf,493,259,1178,move,robot
_sf0rt2nxf,461,243,1240,move,robot
_sf0rt2nxf,429,226,1304,move,robot
_sf0rt2nxf,399,210,1367,move,robot
_sf0rt2nxf,368,193,1428,move,robot
_sf0rt2nxf,336,177,1490,move,robot
_sf0rt2nxf,305,160,1551,move,robot
_sf0rt2nxf,287,151,1613,move,robot
_sf0rt2nxf,256,135,1676,move,robot
_sf0rt2nxf,226,119,1737,move,robot
_sf0rt2nxf,194,102,1799,move,robot
_sf0rt2nxf,163,86,1861,move,robot
_sf0rt2nxf,147,77,1922,move,robot
_sf0rt2nxf,116,61,1983,move,robot
_sf0rt2nxf,84,44,2045,move,robot
