session_id,x,y,time,event_type,label
_8hss7t43u,81,98,1728641644832,move,humain
_8hss7t43u,58,67,1728641644889,move,humain
_8hss7t43u,38,41,1728641644940,move,humain
_8hss7t43u,26,23,1728641644998,move,humain
_8hss7t43u,18,7,1728641645056,move,humain
_8hss7t43u,18,9,1728641645349,move,humain
_8hss7t43u,18,10,1728641645408,move,humain
_8hss7t43u,18,15,1728641645463,move,humain
_8hss7t43u,17,19,1728641645577,move,humain
_mke0msqdn,364,317,1728729900831,move,humain
_mke0msqdn,324,271,1728729900887,move,humain
_mke0msqdn,289,236,1728729900945,move,humain
_mke0msqdn,254,201,1728729901003,move,humain
_mke0msqdn,222,185,1728729901061,move,humain
_mke0msqdn,135,148,1728729901120,move,humain
_mke0msqdn,86,126,1728729901178,move,humain
_mke0msqdn,73,111,1728729901236,move,humain
_mke0msqdn,50,91,1728729901294,move,humain
_mke0msqdn,25,65,1728729901352,move,humain
_mke0msqdn,15,55,1728729901403,move,humain
_mke0msqdn,8,45,1728729901461,move,humain
_mke0msqdn,4,38,1728729901519,move,humain
_mke0msqdn,3,28,1728729901570,move,humain
_mke0msqdn,10,17,1728729901628,move,humain
_rxm8vxu6u,951,256,1728731693081,move,humain
_rxm8vxu6u,917,251,1728731693134,move,humain
_rxm8vxu6u,893,252,1728731693192,move,humain
_rxm8vxu6u,869,254,1728731693251,move,humain
_rxm8vxu6u,822,254,1728731693308,move,humain
_rxm8vxu6u,749,254,1728731693367,move,humain
_rxm8vxu6u,674,238,1728731693425,move,humain
_rxm8vxu6u,575,210,1728731693483,move,humain
_rxm8vxu6u,429,191,1728731693541,move,humain
_rxm8vxu6u,341,186,1728731693592,move,humain
_rxm8vxu6u,250,171,1728731693650,move,humain
_rxm8vxu6u,197,154,1728731693708,move,humain
_rxm8vxu6u,163,130,1728731693766,move,humain
_rxm8vxu6u,130,98,1728731693825,move,humain
_rxm8vxu6u,117,66,1728731693882,move,humain
_rxm8vxu6u,106,46,1728731693941,move,humain
_rxm8vxu6u,96,28,1728731693999,move,humain
_rxm8vxu6u,86,18,1728731694050,move,humain
_rxm8vxu6u,79,14,1728731694106,move,humain
_rxm8vxu6u,68,10,1728731694159,move,humain
_rxm8vxu6u,65,10,1728731694220,move,humain
_rxm8vxu6u,57,9,1728731694274,move,humain
_rxm8vxu6u,50,10,1728731694332,move,humain
_rxm8vxu6u,45,10,1728731694385,move,humain
_hzr0pt84f,430,284,1728737786002,move,robot
_hzr0pt84f,424,280,1728737786126,move,robot
_hzr0pt84f,418,276,1728737786190,move,robot
_hzr0pt84f,412,272,1728737786253,move,robot
_hzr0pt84f,406,268,1728737786315,move,robot
_hzr0pt84f,400,264,1728737786439,move,robot
_hzr0pt84f,394,259,1728737786501,move,robot
_hzr0pt84f,387,255,1728737786563,move,robot
_hzr0pt84f,381,251,1728737786625,move,robot
_hzr0pt84f,375,247,1728737786751,move,robot
_hzr0pt84f,368,243,1728737786814,move,robot
_hzr0pt84f,362,239,1728737786876,move,robot
_hzr0pt84f,356,235,1728737786937,move,robot
_hzr0pt84f,350,231,1728737787062,move,robot
_hzr0pt84f,344,226,1728737787126,move,robot
_hzr0pt84f,338,222,1728737787187,move,robot
_hzr0pt84f,332,218,1728737787250,move,robot
_hzr0pt84f,326,214,1728737787374,move,robot
_hzr0pt84f,320,210,1728737787436,move,robot
_hzr0pt84f,313,206,1728737787498,move,robot
_hzr0pt84f,307,202,1728737787560,move,robot
_hzr0pt84f,301,198,1728737787682,move,robot
_hzr0pt84f,295,193,1728737787745,move,robot
_hzr0pt84f,289,189,1728737787805,move,robot
_hzr0pt84f,283,185,1728737787869,move,robot
_hzr0pt84f,277,181,1728737787994,move,robot
_hzr0pt84f,270,177,1728737788055,move,robot
_hzr0pt84f,264,173,1728737788117,move,robot
_hzr0pt84f,258,169,1728737788180,move,robot
_hzr0pt84f,252,165,1728737788306,move,robot
_hzr0pt84f,246,160,1728737788368,move,robot
_hzr0pt84f,240,156,1728737788431,move,robot
_hzr0pt84f,234,152,1728737788493,move,robot
_hzr0pt84f,228,148,1728737788618,move,robot
_hzr0pt84f,221,144,1728737788679,move,robot
_hzr0pt84f,215,140,1728737788742,move,robot
_hzr0pt84f,209,136,1728737788805,move,robot
_hzr0pt84f,203,132,1728737788930,move,robot
_hzr0pt84f,196,127,1728737788992,move,robot
_hzr0pt84f,190,123,1728737789055,move,robot
_hzr0pt84f,184,119,1728737789116,move,robot
_hzr0pt84f,178,115,1728737789241,move,robot
